address,total_net_pnl_usd,num_tokens,win_tokens,loss_tokens,win_rate,best_timeframe,tf_win_rate
0x9f7bc8f6667ce00d79a2396074c572d982d1b1ca,+235.23,1,1,0,1.00,-,-
0xf310d345262ea95620e70082f148d3bd2dd763b7,+234.36,1,1,0,1.00,15min,0.21
0x8d6d4a5488d5d6e928d150495e83e1b1f799aeb9,+234.05,1,1,0,1.00,-,-
0x4d4b41fb604cf8bd8fc5d53021566f0cf5842f7d,+233.17,1,1,0,1.00,15min,0.60
0xf14ead93a9b12858777d39d5fc4eaa0cd01ba961,+233.01,1,1,0,1.00,15min,0.53
0xc7b8a3f1033a9efa9d912b60885c1d2c1e012c1f,+232.78,7,5,2,0.71,daily,0.77
0x7e01fb9dece74b0031696fe104fbcce421cc63be,+232.05,1,1,0,1.00,monthly,0.00
0xc35b532a9d01c665244ab6a6166ceb4a7eeb66b6,+231.52,2,2,0,1.00,-,-
0x5e7cb75b1fad8a8b89d91bbd4b637525d1807b69,+230.96,2,2,0,1.00,hourly,0.31
0x339a0e5aea39a7db5cea5b0003abab33c78c1eae,+229.72,9,2,7,0.22,daily,0.20
0x751a2b86cab503496efd325c8344e10159349ea1,+229.65,2,2,0,1.00,hourly,1.00
0xb376b243ff1f1515557b124e195ad3755009f6a0,+229.43,1,1,0,1.00,daily,0.30
0xf163625aa894e79b73629926992e142b740eca34,+229.38,1,1,0,1.00,daily,0.76
0xdd52ce74d16361b2a638b7816020b3420ec2bbcc,+229.14,1,1,0,1.00,15min,1.00
0xbd638a3d33eb375e7faa9294f9c13dfdb51464d9,+229.07,4,4,0,1.00,15min,0.71
0xb77ee481fd534bac036f523e364545f6bf3ce668,+228.23,2,2,0,1.00,-,-
0x6601a947ab7ff072b662a7e0deadedfa3f358b36,+227.98,2,2,0,1.00,15min,1.00
0x9dd9e18b9dcc393705e73966bc79eccbbd9108bd,+227.67,17,10,7,0.59,daily,0.57
0x3f702715f33c488035f4ab06f3e595b13750088d,+227.58,1,1,0,1.00,15min,0.71
0x17affcb4d785b0c190b6c3cc6bc28cee5f352a45,+226.95,1,1,0,1.00,-,-
0x211c9271945fea1ee561aff9866d68e673f607cc,+224.00,1,1,0,1.00,hourly,0.93
0x1ede8a954f06ff64717c95ea2dab774d4bf42de3,+223.35,1,1,0,1.00,-,-
0x38c2734df152fcd3a27469770b5b08a0e62fd3a7,+222.45,2,1,1,0.50,daily,0.77
0x2fb4657006b2dad4bae84ff06de4a4fcb06b57ac,+221.38,2,1,1,0.50,hourly,0.29
0x1c667e275bd2541d24f9c21650c2145b70af8d9c,+221.37,2,1,1,0.50,15min,0.57
0x2d794808338e03bae339601b74d3892436bc899a,+221.18,4,3,1,0.75,daily,0.64
0x1df4c48347a496bcafdf7e4caf0b06cb4f0c0540,+220.20,5,3,2,0.60,daily,0.67
0x025c2962d3dde0bf9d0a86dc63660e81905be60e,+219.80,1,1,0,1.00,15min,0.50
0xeff5cceb7acd5168d085be39d524ec0984fdff80,+217.90,2,2,0,1.00,15min,0.32
0x520ee90647d0c8240680686cff408d628b55d75a,+217.14,1,1,0,1.00,daily,0.88
0x69663dfc77dcfec81d276f54878e63cae0236c36,+217.00,1,1,0,1.00,-,-
0xeae9e73b5355ed9db2eca3de36b81afccfb89988,+216.93,1,1,0,1.00,15min,0.85
0x7ed0a33693a19378318f160064e4f9c1c27a9c4f,+216.48,1,1,0,1.00,-,-
0x06a5aa6eb257003bed2c931c50a7268ccdb918f3,+216.35,2,2,0,1.00,15min,1.00
0x1e524ff2123d380a690dbdf2245de2a9428e91d6,+214.96,5,3,2,0.60,daily,0.44
0x3c6bf65680b4e999ff96884c11c41e43569b268a,+214.45,6,3,3,0.50,15min,0.58
0x1f83c3865d610cdccca97501d8a7f508ef7c8180,+213.22,1,1,0,1.00,-,-
0x6837a149d2278bc60fbe30a4b77246afd4029ca9,+213.03,4,1,3,0.25,15min,0.53
0x565c29a430e7e835f81196a1ca2bdae928ac467e,+211.07,4,2,2,0.50,hourly,0.57
0x7d07d79c6f7e2bf693a58bbc7bc889805590ff5b,+210.81,1,1,0,1.00,15min,0.40
0x0e24abe03c3ecac8887cc770cb4ea7b552e167d0,+208.64,2,1,1,0.50,daily,0.38
0x6fa0aade4e911b73ea8b35fd26c3451794e4488b,+207.71,1,1,0,1.00,15min,1.00
0x03caec78558a232062655723581c29b2a6c522e5,+206.44,7,3,4,0.43,15min,0.44
0x74c7c3ba847e1c1e0984d3061c40c254a7b77b46,+204.99,1,1,0,1.00,15min,0.58
0xf5e22a08eec5d793cd717f5b55df9a427c9db8d4,+204.43,10,6,4,0.60,15min,0.46
0xbb015bb4009b6a48bfb9363d9c9b1d54e9ab02e5,+204.40,3,2,1,0.67,daily,0.60
0xe30610ef84a66319c1bdd239c56ae31cfc3ab0ac,+204.08,1,1,0,1.00,-,-
0xa7ec2d5ce6c38557443a044e627d6abd317279fb,+204.07,1,1,0,1.00,-,-
0xb8ea94a61255eb4871361039002f3b48adc25281,+204.01,1,1,0,1.00,-,-
0xc043afa72a343f29633e87b39bd645b7c15628c3,+203.98,2,2,0,1.00,15min,0.92
0xc88adcf407a63baa2e470998c24f6fc0d1867e26,+203.39,41,33,8,0.80,daily,0.85
0x2cdd213aff6ad0b20e71589e78c961b0043155ba,+202.07,1,1,0,1.00,daily,0.30
0xd33a26326663eaf76c1d04fa709bb00e560faf0e,+202.02,1,1,0,1.00,15min,0.92
0xd72753dae1cb01011c1e69af78ee1f9494bbecce,+201.95,2,2,0,1.00,daily,0.70
0x6f33616e0a4f645c851eb958f20c2bc62d565da5,+200.77,2,1,1,0.50,15min,0.62
0x771dd6172acad48740d0220c4ea4451ab99d08cc,+200.42,1,1,0,1.00,15min,0.30
0xd0e133403ca14efa46c877ab3d9900e5e9a399db,+200.20,8,5,3,0.62,daily,0.60
0x39c7ca068075f1fcd939b994249b2af7ecf2e646,+200.00,4,2,2,0.50,-,-
0xfcb588590694b21f2ba32ea123632a342dee9bf1,+199.98,1,1,0,1.00,daily,0.46
0x3766fd4e1becf4229d917e1dca673c63ebd7a0e4,+199.49,2,1,1,0.50,-,-
0xc4bc910b52f0d373dfd360e91b16f8d7ab55963c,+199.37,10,6,4,0.60,15min,0.51
0x969fae0a3a93778adc42178f72c612ed8c4e4d55,+199.19,6,2,4,0.33,daily,0.54
0x96a74d01de1e5ffcaaeb0d98321d9288b22da2f0,+199.09,2,2,0,1.00,-,-
0x2d89b461806cb0f00ff47ed87db71c5c605b6776,+198.53,4,4,0,1.00,15min,0.41
0x17559efac103ac7f361be37ec0b93888d4c55aac,+198.25,6,1,5,0.17,daily,0.16
0x0abdea0ecefa914190c1856fb377ddd75b5b695a,+198.14,1,1,0,1.00,hourly,0.73
0xedf06c5bae4268e006b4e02b3ce848add2782b8e,+198.06,1,1,0,1.00,-,-
0xf5feeab1abecb947c94f45910d0eea152997b52d,+197.88,3,3,0,1.00,-,-
0x816c7b48fe0e6307919a60895cb008a1ace3cc5b,+197.42,4,4,0,1.00,15min,0.89
0xaac38ae23f3df6afcc58b9d9201fc6836cfbffea,+197.29,2,2,0,1.00,15min,0.95
0x5784410ecf7d13efbb727085559d938ba9c06788,+197.02,2,1,1,0.50,-,-
0x76b2672c87681acd8e311f58f334f5e592886999,+196.93,13,9,4,0.69,15min,0.72
0x174b25bceb1d1732e67fd2be08e54f13d8ff7a05,+196.81,2,2,0,1.00,15min,0.75
0x52b4b266e95e17d5eae2b430eb54396aba0e5fa9,+196.44,2,1,1,0.50,15min,0.32
0xc7781790945d0a63da56b71be1ef6866812ae14b,+195.75,6,4,2,0.67,15min,0.60
0x09d3519be2b4a87926f32176a224fc1347ae3128,+195.32,2,2,0,1.00,-,-
0xb9fa6118a5b16d83695a7e37b1ad12e1dc59f447,+195.00,1,1,0,1.00,hourly,0.75
0x1ef966404fec66892385de78b3f2f291a9147e63,+194.88,1,1,0,1.00,daily,0.45
0xec02510afded2e41cdc7e307081a9c96ce923dd1,+194.71,2,1,1,0.50,daily,0.40
0x243fcd4160a9913807d2c489de174395e4e62915,+194.69,1,1,0,1.00,daily,0.27
0xaf35b03e82f014d1bba28d19b3738771ed8e1178,+192.70,11,6,5,0.55,15min,0.38
0x36cb87c5f75e4e6b90014295f4e08b30ec5100dc,+191.66,1,1,0,1.00,15min,0.45
0x0abcd4a0eaa01a7b4c2a031b8878e6c7cdfa7790,+191.65,3,3,0,1.00,-,-
0x04bff3dd4918326b4f986b8cf5c457e638a224b2,+191.42,3,3,0,1.00,15min,0.94
0xc0dc7f6683782c8f8470e4825660c4f5d44ff68f,+191.35,1,1,0,1.00,daily,0.44
0x9c21c4acaefce4358fbd1c423f063ec39152c02b,+191.31,5,5,0,1.00,daily,0.58
0x7b2366f7beb62405184e5cb40889cb0aa3cfe20f,+190.75,3,2,1,0.67,daily,0.85
0x89ec31479820d66a4a8dceac7860b661b5d08b88,+189.87,1,1,0,1.00,15min,0.41
0x65b7a4c314a4f0498a756526c29b2079fb7df83c,+189.75,2,1,1,0.50,hourly,0.42
0x10b055ced6691ea97529ce7595f01d3e7ff28525,+189.09,11,5,6,0.45,daily,0.63
0x6a72dfe9e6c4cdb3c7ce3bc2b20a67788c66f81d,+189.03,4,2,2,0.50,daily,0.49
0x80bc98f7438a4ce2b0875750a480f4f27655f6f3,+188.95,1,1,0,1.00,hourly,0.66
0xd56276b120ad094ba9f429386427f2492233b6d1,+188.83,3,3,0,1.00,-,-
0xa4c016108dfb58238b7dacd77bf3e27f21b11885,+188.54,3,2,1,0.67,-,-
0xbfd770b7ff07fb2ece41b0e7c593db65a84cf0bf,+187.42,6,4,2,0.67,daily,0.77
0x5262c9ee8d9d3fb7fdc80ead46e3bc31c4501de1,+187.22,5,5,0,1.00,hourly,1.00
0x102d3088aa3e646f2c7f4fa41e32e116c580ff61,+185.66,14,4,10,0.29,daily,0.19
0xd06535554c1e3eceea5f58cc0f3884f7c4d193e8,+185.64,1,1,0,1.00,daily,0.75
0x86fed9c73709df21982ddccd7f6ebf6b1878025c,+184.44,10,4,6,0.40,15min,0.52
0x3212a515f3a02546830a6fb41f01470ccfff634e,+184.33,2,2,0,1.00,daily,0.63
0xcc7d9bcca432920a330918aa5f37cef66451ee5a,+184.29,2,2,0,1.00,-,-
0x11553a3d8f4287d8a4df4d29bd3d5aed35ff2315,+183.09,1,1,0,1.00,-,-
0x6c9fe5ac9c1edf8141e695015220c7604810d1a9,+182.18,1,1,0,1.00,-,-
0x3192322a468d8de57ba909b0665b2871f2dae046,+181.59,2,2,0,1.00,hourly,0.49
0x818827ed4497258379382921dd87e39929bab171,+180.55,1,1,0,1.00,-,-
0xe2bbe58bc3772e8047b4f1dca48cf52f23dfea55,+180.55,5,4,1,0.80,daily,0.78
0xedc2187738c5f0995bcbaf4dcaa41ade3f2c2414,+180.47,4,4,0,1.00,15min,0.81
0x850a57ae75b4d64d7da5e0c1c703f8199d41e5db,+180.22,4,2,2,0.50,daily,0.68
0xab31b6afedba0018e357cda475ca8382c65d06bd,+180.15,5,2,3,0.40,hourly,0.74
0x21cafcffdd5713d78eedd85dda324d8f9e743748,+179.98,1,1,0,1.00,daily,0.60
0x71fa0acc436ecdc9c36d007060d559604a44da19,+179.94,5,5,0,1.00,15min,0.85
0x6144c807299c0c29a42bf96ec3777a826d5767ee,+179.15,1,1,0,1.00,15min,0.59
0xe6a3c1d3a5573592855c2e7a768d6e38689c8ece,+178.54,8,6,2,0.75,15min,0.60
0x33c577c7b2eaa9c3d896790b085e40c219772230,+178.49,1,1,0,1.00,monthly,0.40
0xe63dcc82c5a813777793a36accd16561202da493,+178.10,1,1,0,1.00,-,-
0xa1898c6e20b82672f0d11710b99430302913a013,+177.49,5,4,1,0.80,15min,0.64
0x12a1aac676d766fc56bef4988e5d64b4389b4e4d,+176.76,3,3,0,1.00,daily,0.70
0xf5b36225c327d7080babdd8df1a0e44835e14155,+176.39,1,1,0,1.00,daily,1.00
0x708abf5d4b7026b5a49324e71ff6aa912d581f12,+176.10,3,2,1,0.67,-,-
0xdb24d980f2184953ba1c17eb9819de4b50ae92dd,+176.00,4,2,2,0.50,-,-
0xc1b550b4a09e02ff722d1f372374ca3c708f2e74,+175.68,2,2,0,1.00,daily,0.57
0x888d7499795c30fe8435df00714862d1c4bc2dd6,+174.84,6,5,1,0.83,daily,0.35
0xe6313653bb5f6aebfad32455399994ae747a4dc0,+174.26,1,1,0,1.00,15min,0.81
0x9372c55408c20c3ed2e16a55be2023cc05b33b1a,+174.23,1,1,0,1.00,-,-
0xaf7b5a013189bdcafd9e6a75fe2c068d2b402e17,+173.07,3,1,2,0.33,15min,0.27
0x2cd8933458b8f1f85ad97d8ef041ea59363ed09e,+172.96,1,1,0,1.00,-,-
0x13464aabec792c36b062316f474713e681330448,+172.58,11,8,3,0.73,daily,0.49
0x4db9e365b7f4eff5602738f91a2a432a845d83a5,+172.53,6,4,2,0.67,15min,0.41
0x0524023958973e608af9fd0c753c409bd9421479,+172.52,2,2,0,1.00,-,-
0xeee9c7196b5cbf3a77ce90259e93cf4218a06e94,+171.66,1,1,0,1.00,-,-
0xf1960edc87dc532b76079c896b529f5473734554,+171.15,1,1,0,1.00,15min,0.55
0x83451c358d50b3f8982124fc741e8bda4b4edd93,+170.64,2,1,1,0.50,hourly,0.44
0x8eca1e9889b82dee0b784ad6beb4839215936882,+170.00,1,1,0,1.00,-,-
0x138867bc37900e2dea8f04934133ea2e113d339a,+170.00,1,1,0,1.00,daily,0.60
0x006925fda67589364739aecde373029676de6024,+169.88,2,2,0,1.00,15min,0.65
0xfaf12d7eba49daad694ea32ff5f425ccf0de795f,+169.07,1,1,0,1.00,-,-
0x3bfa6d733ccc74b324d638b38a1ab7bc8f37782a,+168.72,27,18,9,0.67,15min,0.50
0xd6ed4c51a77ab7e812da8c4041845b5ad29431d1,+168.68,1,1,0,1.00,15min,0.41
0xcc2fdd7df1deead7ec8bb5cbdcacf048b4c6402b,+166.75,2,2,0,1.00,15min,1.00
0x6996447ae9db5a6dad323b7285b04f2fbf8bcf9a,+165.22,2,1,1,0.50,daily,0.69
0xe542afd3881c4c330ba0ebbb603bb470b2ba0a37,+164.27,1,1,0,1.00,daily,0.64
0x4c689219e71e0ebc99fee480c32371fc09df1bef,+163.76,1,1,0,1.00,-,-
0x3cccbc0c13134f0e707324b55182d8fc1ecd5286,+163.71,12,4,8,0.33,15min,0.32
0x2f62f287fd95ca0b815b79e756fcb6bb83c6a670,+163.34,3,1,2,0.33,hourly,0.64
0x26e23b2138a7a27089561c6bd960cee33f5f1a63,+162.69,1,1,0,1.00,15min,0.08
0x45d8c384f6ae11a4479de2e6b4ab4d5dc51b969e,+162.58,2,1,1,0.50,15min,0.55
0xd8fbd2007b6d7cd1ca19eceba1f1f28a64c1716a,+161.50,2,2,0,1.00,15min,0.84
0x160a6041f67a92680b5e05ca972a041e8c1cb50b,+161.08,2,2,0,1.00,daily,0.46
0x35877d5656cb71b00819e70b97051013b88123ad,+160.94,1,1,0,1.00,-,-
0xb9440cea5d45b4d10eef0de008f6b95675ed250f,+160.81,3,1,2,0.33,daily,0.71
0x5e5d7433b81501035b7ef7b8134a95f5c016e82e,+160.47,4,4,0,1.00,-,-
0xa6b4ea5a633816f8dfbde46730167930413ae861,+160.42,12,4,8,0.33,daily,0.15
0x7e77d1b47f7758d292ccf57700f63dc7c6d94fd2,+159.99,20,13,7,0.65,daily,0.45
0x7a271aed4614fc01354b18c0037385c1586886ff,+159.95,1,1,0,1.00,hourly,0.33
0x9777354be84163d644a6fefc2d53f5a67c166b53,+158.82,2,2,0,1.00,-,-
0xfca4b432485bd2f134751241e80782fb9d221386,+158.32,4,2,2,0.50,15min,0.61
0x1b00cb086cbdde753ffdd8bb5f7b8db278abd1e6,+158.18,1,1,0,1.00,15min,0.64
0x48cfb6db98fefeacc6a3a030a1865de0b6adc7df,+157.62,7,3,4,0.43,daily,0.43
0xe015340b257b492b559502f393a34e4e4815621f,+157.62,1,1,0,1.00,-,-
0xd604ab303e351a9c829606aa7184b9bfd375cb5f,+157.21,4,3,1,0.75,-,-
0x368d8a03b31b6133aab62d8f98c5eca3f1f1d853,+157.09,3,1,2,0.33,daily,0.38
0x3c493d41dceac8f9c7820170c993d96be785ca9d,+156.61,4,2,2,0.50,daily,0.28
0xee7e536a7fd3517807d0216c03cec0ee902761bb,+155.27,1,1,0,1.00,daily,0.58
0xcdbc69eb662396d5a1877b7fe5063c2cb898f38b,+154.94,1,1,0,1.00,15min,0.54
0xc7e53ac4a7c76d6df8b794de2e7d0794265d2d3a,+153.98,2,2,0,1.00,daily,0.70
0xd039dfffdbf9411cedbee8dbeeb8b2fafe30891d,+153.46,1,1,0,1.00,15min,0.35
0x5c9f7a46e9801bcec4ce28fbd3c5e853c2a66630,+152.26,1,1,0,1.00,15min,0.35
0xa20b482f97063f4f88ef621c9203e60814399940,+152.16,2,2,0,1.00,15min,0.50
0xc1be0f0a63489ba29c008ae52f2d55f3f47bd6a2,+152.11,1,1,0,1.00,daily,0.56
0x84d7b7a1d571534fbad757dfafdf9e604726298f,+151.24,7,4,3,0.57,daily,0.52
0xa924ab525445bfaee728f3c648b4fa87157cb1b9,+151.00,2,1,1,0.50,daily,0.18
0xd070cd02da8ec48a7da1c6cfb740d1980d3f31de,+150.00,2,1,1,0.50,-,-
0xc6f71e0dd4f309f0854bb855c389d95c5ffc87ae,+150.00,1,1,0,1.00,-,-
0x49276cb38fc20b995cf34d144fb7cb3704a3f776,+150.00,1,1,0,1.00,-,-
0x1768b246a7a94464e2403885e2860faf9cdbf464,+149.95,1,1,0,1.00,15min,0.86
0xbfd63a3c6a7ad1de8f3750676115ef0b72fbab3d,+149.77,60,33,27,0.55,daily,0.52
0x18cda52ea9eba73ab2b7dd36f2eb455b42efc087,+149.72,1,1,0,1.00,-,-
0x7d8a547ecae47a031ea46fff45876e400c28217a,+149.60,1,1,0,1.00,hourly,0.42
0x294d6426745e9c48c978b91478b91365af32b362,+149.49,1,1,0,1.00,monthly,1.00
0x471dd91dde9e9cd2c4a58576ad6302758b96cd8f,+149.44,3,2,1,0.67,15min,0.15
0x48c8ad855f0ed99cb7c615adb36b4302323372a4,+149.26,2,1,1,0.50,-,-
0xdea7631ec9450e0dfb581e509f49469592bc9df8,+149.01,1,1,0,1.00,15min,0.32
0x1257b808fd571ddeca9722fc4f664e337c39793f,+148.94,6,2,4,0.33,15min,0.30
0xfaac8d6a164cd3deefe05727261bb4372409f508,+148.64,1,1,0,1.00,-,-
0x85d57ae07c1c0cae93f1ed6d05166eff4233bbf0,+148.16,4,2,2,0.50,monthly,1.00
0xa03617a27e277426639448a2a9d8c7f318e42318,+147.89,10,9,1,0.90,15min,0.59
0xbbf93c3d184f8a6c558c93be38ead60cf53e2584,+147.69,9,5,4,0.56,hourly,0.45
0x69579b9cffcb88592d71a4de6e2feb633c1e44e3,+147.69,1,1,0,1.00,15min,0.46
0x2aa1233fce43f83db88d239b1887be70432b1ea8,+147.30,13,4,9,0.31,15min,0.28
0xd06c49e1c86f970bc5c48f91169a607e9b03cdaf,+147.00,1,1,0,1.00,-,-
0x51d32490e8cdbd7186babe3bb943a66313f77604,+146.84,1,1,0,1.00,15min,0.33
0x4be6c64866e33c9147b9ff593f684a41741ab010,+146.06,1,1,0,1.00,-,-
0x2683db70914d231f95f108cbe38553bac9a02be7,+144.68,1,1,0,1.00,-,-
0x2de0b3c7578e0bbe5d5a39ee13039b8881e7d9d5,+144.60,16,12,4,0.75,15min,0.50
0x1bb99ec0394a696a75d810e6251977b7ff3688cb,+144.11,10,10,0,1.00,15min,0.58
0xf78bff420e49c31b05ffb5fd0bbc6c40ffd58548,+144.04,25,10,15,0.40,15min,0.41
0x4c8759870fa89fa60fd087d323f43db289a79588,+143.82,1,1,0,1.00,-,-
0x8a910fc4bc250a391a5fbf3e88b74bc918415dfe,+143.65,1,1,0,1.00,-,-
0x8c90bff94b638a64c0377cd66f4c5bcba4e46e09,+143.41,3,2,1,0.67,15min,0.33
0x882320531fb8dbd2c885e173c6f4c8a32d5b37cc,+142.64,2,2,0,1.00,hourly,0.20
0x139538e75733c1733a9f797cd8842bbb1ae5040a,+142.43,2,2,0,1.00,15min,0.94
0x9b19e731ae2d00a4635f46841a3b301d77f26b1c,+141.58,2,2,0,1.00,15min,0.48
0x65f91a4b23d8763d37a7a4ca66e0f97d9d314dd7,+140.72,2,1,1,0.50,15min,0.73
0x05d7b5f4bfb81a4b080a107626930ca82abc22c1,+140.10,2,2,0,1.00,15min,0.43
0xd885febe63a035efff0573c8e0518704a12bc666,+139.01,3,2,1,0.67,15min,0.46
0xcb14589798242f5c7a63fde35d3ab7492bf5ea21,+139.00,2,1,1,0.50,-,-
0x0c69210ecf07372e9ec4211bf25a03ecb3e4e309,+138.75,1,1,0,1.00,15min,0.27
0xd154b36a9fc96b92a5583c5ab6abfa2fe2396aa1,+138.42,5,5,0,1.00,15min,0.48
0x2e7dc145fa46722dfdd0ed78f355787361e17395,+138.11,1,1,0,1.00,monthly,0.75
0xb970d75ed93c37cff62ca15ef3d642cef18e2ed0,+137.97,2,2,0,1.00,hourly,0.55
0x344be5d62f3dc2f412395ebbd45ac89f8bf0f7fc,+137.34,4,2,2,0.50,daily,0.24
0xf96a2e7546b35fe868ec227ef58c03f9b4c5a33b,+135.50,15,13,2,0.87,15min,0.59
0x77292b4c67a227e98831ecb0e074ec76a9902d9e,+135.35,7,2,5,0.29,15min,0.25
0x9b0907d6dfa0d7b3551a8a8eb6e1b336faed377f,+135.34,9,6,3,0.67,15min,0.68
0x51d995178114dec00702b2478a1f6403e34a6129,+134.99,1,1,0,1.00,15min,0.45
0xc0567c3c53d7707b8a5b81dc7e5d19b750f992de,+134.00,4,2,2,0.50,15min,0.55
0xf2aeba91e51d01583c678cf8f322115e990a0864,+133.82,5,3,2,0.60,daily,0.58
0xebdc788d079f65c6feeffe2a8954476e728462a0,+133.80,6,6,0,1.00,15min,0.76
0x6ae6dbaed140f44e1ec0f36832ef4721e58577fe,+133.13,1,1,0,1.00,15min,0.55
0xee76f2786eb12c3d04e97ae67825d0862f97e67a,+133.10,1,1,0,1.00,daily,0.50
0x47093b4ea23985fedebf5ac461e323b90f40f6c2,+132.00,2,2,0,1.00,15min,0.95
0xd524f59d2915f2c5baeb73ce325985612b012acc,+131.37,2,2,0,1.00,-,-
0xc7803d62621e649120ae453547ae1c4005ce19d1,+130.97,1,1,0,1.00,hourly,0.68
0x68277b7694a824e4aa38be609ad3abe0c51626fd,+130.92,3,3,0,1.00,daily,0.30
0x24b71d4699af5fa68f93b524c781b266c1104a73,+130.88,1,1,0,1.00,15min,0.32
0xb4f912a6a99fa4131cad0d2c2ad7234cb1f032b1,+130.47,5,4,1,0.80,daily,0.71
0x1babb8362b8bad26797e40f19737cf885b41cf38,+130.30,1,1,0,1.00,daily,1.00
0x0e6fd5d2b28de9b22cdf69e81c9e93f8e2e0a4c3,+130.07,2,1,1,0.50,15min,0.43
0x8929a63143fba9416c8e0d3c96388b429c47733e,+130.06,1,1,0,1.00,daily,0.75
0xedf481e2c64afc33c959e42a3cec2135a82b00fb,+129.98,1,1,0,1.00,daily,0.70
0xf97be3db51c9973078d614e52b24e25cf6cce2d3,+129.95,1,1,0,1.00,hourly,0.87
0xa849228d5664e59f2b397b68f0429ab10668c825,+129.55,3,3,0,1.00,monthly,1.00
0x7ab0974aed23d1635eb8bc9f5a0596aded85bc2b,+129.51,2,2,0,1.00,hourly,0.47
0x795fb6aff76f248e93d5587e0fce715796701871,+129.43,2,2,0,1.00,-,-
0x5e2d5e8367a2dbeb17bb44c8b60ba64a43af40b1,+129.31,1,1,0,1.00,daily,0.47
0xa35faec791a9dbbd9a94819cdc4d6e1b3729b58f,+129.04,3,3,0,1.00,-,-
0xcf2ea989264ea83c456584f3d91c89953f1f8084,+128.50,4,4,0,1.00,15min,0.50
0x3f18a8af814ceff3ce4434847161e7db6af02080,+128.03,1,1,0,1.00,-,-
0x860566d88a85c70c7400e76b319504641668a45d,+127.79,1,1,0,1.00,15min,0.44
0x266f37b3d6ce29d8c9583a8796149b3a1f1552e7,+127.42,1,1,0,1.00,-,-
0x0d44d2a1ebf0de197b28251b5b7740e7ab636b0a,+127.30,7,1,6,0.14,daily,0.20
0x945a49252f772a10c6ddd1d1e1e24ee20438a48c,+126.93,55,46,8,0.84,monthly,0.92
0xfc4eaf27c2efee8b546dd4343d29c60690d46f41,+126.53,2,1,1,0.50,15min,0.31
0x00ae9de6ee1431b098cdc2b91f736811a0edae32,+126.22,4,3,1,0.75,-,-
0xcea271e536162b7c2693f266220f98c626b10829,+126.03,1,1,0,1.00,15min,0.92
0x8b7a2dc15055cce7a5ad50736178d1956302a2cb,+125.74,142,119,23,0.84,daily,0.88
0xf6415fa0aa9cb944c1c4afb9bc53ca82dd797b6f,+125.60,1,1,0,1.00,daily,0.74
0x31998691985fb6263aa1d1d16b2907f7d2546d01,+125.41,2,2,0,1.00,hourly,0.49
0x04bd900b9ef8a809e39b10a6207950a3f65a39a0,+125.36,1,1,0,1.00,daily,0.69
0x7a4a55249a24162d0e54fa3eeaf52219de8eb0b4,+124.94,3,3,0,1.00,-,-
0x1c0bb6056e4760cda3b76be160ba8f60b2d755e1,+124.84,2,2,0,1.00,15min,1.00
0xb12e44c474f62a76eacc8557613b87034fbe8c6c,+123.57,2,2,0,1.00,monthly,1.00
0x6b45bc48387652ba5d6d2fc7c4859ff051ebd196,+123.47,3,3,0,1.00,daily,0.50
0xd3e1e77a61608da3f1c6bc7a3bb59c1ea5864cc7,+123.32,1,1,0,1.00,daily,0.25
0xdd4056f53e031c2663e7b98806cb1fdc560812d0,+123.17,1,1,0,1.00,daily,0.58
0xfd8517b72e6a145f87747595162b23c0e2f16a32,+122.36,3,2,1,0.67,daily,0.75
0x60b8f673ae6baeba664b21c0d01e5c484493d47d,+122.19,2,2,0,1.00,daily,0.62
0xc7e7eed3b86669ed14647d51d23f0725c48b40b4,+122.06,1,1,0,1.00,daily,0.22
0x906c45a9ac72b368fe10f415d10f5b13752ebd77,+121.84,6,3,3,0.50,15min,0.52
0x13e9eb8303956184aaf79d2e1d12bb153e557eeb,+121.14,4,2,2,0.50,daily,0.52
0xf068c55b5a754b5e8c530027e2468a02e628a217,+120.74,2,2,0,1.00,15min,1.00
0xc5e6250906f3a43348374632092a64ee2cf22d79,+120.70,4,3,1,0.75,hourly,0.51
0xf5b3c2aca8e6da45d8569ae84c18de9323477c36,+120.60,1,1,0,1.00,daily,1.00
0xf4148d4c2b827bcebc5c48b088a53de6c70f1265,+120.32,3,2,1,0.67,15min,0.66
0xa58e22145394cf5741c172b5821705ef3b609a43,+120.28,1,1,0,1.00,15min,0.36
0x377b44d9ed46575769c781739f59d5a563f6dae1,+120.00,2,2,0,1.00,15min,0.90
0x6dcacca9ec4ed9b844bb2ab28fc8262982a4a7ac,+119.32,1,1,0,1.00,daily,0.14
0xcd3a86397374792ea12ace64471470ec525867ca,+118.79,2,1,1,0.50,daily,0.40
0x52a9dbed33d4503bf8f5bc4371ef6d3694aff4af,+118.67,2,2,0,1.00,15min,1.00
0x05141b9fd812dd746c0c79b67effaec2d0bdf8c6,+118.52,2,2,0,1.00,15min,0.88
0xe035dfa4bd196291e5977020cd349df02375ae18,+118.19,1,1,0,1.00,-,-
0x20745fd2603378f97c00f0f8614a93b1ba34767c,+118.10,1,1,0,1.00,15min,0.82
0x82c3bf8451c0fb778de7dd5386385839ecde19ca,+117.30,1,1,0,1.00,-,-
0x1a229271bc3b6947748bd13e0b3df11080dcadd3,+116.09,2,2,0,1.00,15min,0.77
0x34cdeccaa9d998d22ea22948389b058e606e9675,+116.00,1,1,0,1.00,-,-
